I
1000 Generated by WorldEditor

111  51.34922608 -000.46568299
111  51.34919474 -000.46557351
111  51.34920044 -000.46549141
112  51.34912351 -000.46521315  51.34909502 -000.46516754
111  51.34904867 -000.46515842
111  51.34886348 -000.46527702
111  51.34884176 -000.46535913
111  51.34853127 -000.46556896
111  51.34847998 -000.46552791
111  51.34793688 -000.46592019
111  51.34803014 -000.46626230
111  51.34757428 -000.46665457
111  51.34752300 -000.46649493
111  51.34743612 -000.46623639
111  51.34716545 -000.46627744
111  51.34698026 -000.46621358
111  51.34687485 -000.46576657
111  51.34676943 -000.46583955
111  51.34647312 -000.46542904
111  51.34684635 -000.46513711
111  51.34656999 -000.46419292
111  51.34697074 -000.46409258
111  51.34745940 -000.46587591
111  51.34912431 -000.46489938
111  51.34926106 -000.46479902
111  51.35027872 -000.46387625
111  51.35062577 -000.46362668
111  51.35073119 -000.46420145
111  51.34988614 -000.46451621
111  51.34981029 -000.46464242
112  51.34942566 -000.46508541  51.34932594 -000.46522681
111  51.34931740 -000.46548227
111  51.34940572 -000.46628966
111  51.34940572 -000.46640826
113  51.34954532 -000.46761708
110 2 0.00 10.0000 FlightShedsApron
111  51.34802932 -000.47342224
111  51.34813397 -000.47457227
111  51.34781526 -000.47464081
111  51.34792942 -000.47489976
111  51.34807689 -000.47503685
111  51.34847171 -000.47493022
111  51.34850501 -000.47518917
111  51.34855734 -000.47532625
111  51.34980365 -000.47502923
111  51.35081212 -000.47487691
111  51.35085494 -000.47517393
111  51.35109147 -000.47542527
111  51.35128650 -000.47532626
111  51.35138640 -000.47518155
111  51.35112952 -000.47565375
111  51.35098206 -000.47542527
111  51.35078226 -000.47518155
111  51.35060626 -000.47550143
111  51.35076799 -000.47565375
111  51.35081556 -000.47576038
111  51.35070615 -000.47592032
111  51.35053015 -000.47563091
111  51.35043977 -000.47572230
111  51.35040171 -000.47589747
111  51.35054917 -000.47617165
111  51.35033036 -000.47654484
111  51.35059674 -000.47700181
112  51.34974374 -000.47818167  51.34948140 -000.47849924
112  51.34856553 -000.47916809  51.34820081 -000.47937297
111  51.34790761 -000.47949217
111  51.34786792 -000.47898427
111  51.34792500 -000.47765913
111  51.34806935 -000.47774055
111  51.34800751 -000.47715414
111  51.34817876 -000.47623686
111  51.34819600 -000.47617896
111  51.34819779 -000.47612263
111  51.34821206 -000.47608455
111  51.34823108 -000.47593985
111  51.34826914 -000.47575707
111  51.34847369 -000.47544483
111  51.34829292 -000.47520874
111  51.34816924 -000.47523159
111  51.34797421 -000.47506404
111  51.34765549 -000.47523751
111  51.34758890 -000.47504711
111  51.34767928 -000.47497857
111  51.34764598 -000.47473487
111  51.34742241 -000.47362043
111  51.34735828 -000.47319614
111  51.34758883 -000.47312657
111  51.34805508 -000.47304925
113  51.34808838 -000.47314064
111  51.35015603 -000.47546748
112  51.35011081 -000.47553475  51.35010595 -000.47555811
112  51.35006031 -000.47582474  51.35004248 -000.47596358
111  51.35007947 -000.47598646
111  51.35010776 -000.47599254
113  51.35043012 -000.47533806
111  51.34974019 -000.47761760
111  51.34855229 -000.47791628
111  51.34851828 -000.47809899
111  51.34854387 -000.47866233
111  51.34933075 -000.47801705
113  51.34974659 -000.47779172
110 2 0.00 7.0000 RunwayApron
111  51.35090950 -000.46965322
111  51.35087691 -000.46918020
111  51.35155101 -000.46901196
113  51.35159766 -000.46949761
110 2 0.00 15.0000 B1Taxiway
111  51.35334099 -000.47034788
111  51.35394036 -000.47117809
111  51.35385949 -000.47130757
111  51.35328218 -000.47050023
111  51.35272046 -000.47155294
111  51.35194032 -000.47338086
111  51.35205449 -000.47373883
111  51.35214011 -000.47385308
111  51.35225904 -000.47386070
111  51.35193081 -000.47436337
111  51.35196887 -000.47410442
111  51.35192605 -000.47389878
111  51.35187848 -000.47350273
112  51.35140542 -000.47467560  51.35132456 -000.47482793
112  51.35119612 -000.47500310  51.35114379 -000.47506403
111  51.35084886 -000.47516304
111  51.35080605 -000.47486601
111  51.35091546 -000.47462991
111  51.35089168 -000.47457659
111  51.34849418 -000.47518589
111  51.34843234 -000.47450805
111  51.34857981 -000.47447758
111  51.34863213 -000.47501071
111  51.34962198 -000.47479669
111  51.34957916 -000.47437017
111  51.34967430 -000.47434732
111  51.34971711 -000.47476622
111  51.35103954 -000.47443791
111  51.35100149 -000.47401820
111  51.35094916 -000.47368308
111  51.35134399 -000.47355360
111  51.35125492 -000.47264725
111  51.34803195 -000.47341640
111  51.34807476 -000.47313462
111  51.34888820 -000.47292899
111  51.34935438 -000.47259389
111  51.34925924 -000.47165715
111  51.34932584 -000.47164953
111  51.34940989 -000.47261680
111  51.34952406 -000.47280721
111  51.35180263 -000.47236546
111  51.35189301 -000.47229691
111  51.35218197 -000.47203945
111  51.35227807 -000.47191375
111  51.35317753 -000.47016035
111  51.35337216 -000.47012382
113  51.35343400 -000.47019237
110 2 0.00 48.0000 RunwayExtension
111  51.35316622 -000.47014224
111  51.35316622 -000.47014224
111  51.35311390 -000.46917490
111  51.35314244 -000.46912920
111  51.35352775 -000.46899210
111  51.35351348 -000.46890069
111  51.35386549 -000.46880168
111  51.35407004 -000.46842083
111  51.35416518 -000.46816948
111  51.35432216 -000.46774293
111  51.35451719 -000.46708788
111  51.35470271 -000.46721737
112  51.35493104 -000.46720214  51.35502143 -000.46722499
112  51.35516413 -000.46734686  51.35523073 -000.46741541
112  51.35536392 -000.46766676  51.35542101 -000.46781148
112  51.35543052 -000.46809331  51.35541625 -000.46822279
111  51.35537172 -000.46852142
111  51.35527182 -000.46869661
111  51.35515290 -000.46892511
111  51.35474208 -000.46913077
111  51.35456608 -000.46919932
111  51.35485149 -000.46951923
111  51.35471830 -000.46980105
111  51.35458986 -000.46965633
111  51.35463267 -000.46953446
111  51.35442813 -000.46928311
111  51.35433774 -000.46933642
111  51.35372410 -000.46958778
111  51.35341966 -000.47016665
113  51.35337216 -000.47010572
111  51.35459330 -000.46865696
111  51.35487872 -000.46854270
112  51.35504045 -000.46836752  51.35502143 -000.46838275
111  51.35519743 -000.46838275
112  51.35523549 -000.46819233  51.35524500 -000.46807046
112  51.35522122 -000.46784957  51.35517841 -000.46770485
112  51.35507375 -000.46758298  51.35512608 -000.46762868
111  51.35507375 -000.46758298
112  51.35507375 -000.46758298  51.35514986 -000.46762868
112  51.35488347 -000.46749158  51.35475028 -000.46750681
111  51.35459806 -000.46769723
111  51.35437924 -000.46829135
113  51.35417469 -000.46878644
110 2 0.25 0.0000 ByfleetGateRoad
112  51.34676416 -000.46583314  51.34677016 -000.46583083
111  51.34661179 -000.46589935
111  51.34646146 -000.46596924
112  51.34635823 -000.46593533  51.34636690 -000.46592256
112  51.34619467 -000.46603220  51.34619216 -000.46603081
112  51.34618998 -000.46639995  51.34619585 -000.46647801
112  51.34624062 -000.46665090  51.34625750 -000.46674437
112  51.34630706 -000.46697177  51.34632206 -000.46706477
111  51.34645296 -000.46767442
111  51.34754126 -000.47330173
111  51.34735828 -000.47319614
111  51.34742241 -000.47362043
111  51.34696737 -000.47386401
111  51.34703663 -000.47427317
111  51.34519676 -000.47518052
111  51.34509554 -000.47511750
111  51.34448820 -000.47590075
111  51.34445446 -000.47607180
111  51.34429286 -000.47643716
111  51.34413053 -000.47675411
111  51.34377183 -000.47619435
111  51.34348438 -000.47644037
111  51.34315605 -000.47681568
111  51.34306393 -000.47668778
111  51.34354649 -000.47613057
111  51.34374072 -000.47602589
111  51.34414613 -000.47592515
111  51.34410455 -000.47547655
111  51.34463905 -000.47544705
111  51.34524737 -000.47463946
111  51.34671533 -000.47386490
111  51.34662067 -000.47341659
111  51.34667622 -000.47326727
111  51.34676150 -000.47328115
111  51.34680005 -000.47334944
111  51.34717515 -000.47312615
111  51.34732051 -000.47300827
111  51.34726623 -000.47280199
111  51.34706753 -000.47284052
111  51.34698102 -000.47294456
111  51.34688825 -000.47293997
111  51.34682520 -000.47282657
111  51.34684712 -000.47265197
111  51.34691575 -000.47259978
111  51.34702040 -000.47265622
111  51.34722274 -000.47248824
111  51.34631085 -000.46776056
112  51.34614389 -000.46690269  51.34612889 -000.46680969
112  51.34605849 -000.46677713  51.34602349 -000.46669913
112  51.34595504 -000.46635243  51.34594358 -000.46626415
111  51.34587724 -000.46571228
113  51.34646790 -000.46542791
111  51.34381713 -000.47615414
111  51.34404051 -000.47647137
113  51.34416121 -000.47620317
110 2 0.25 0.0000 Taxiway
112  51.35208832 -000.47207588  51.35214216 -000.47205804
111  51.35218197 -000.47203945
111  51.35189128 -000.47230504
112  51.35177629 -000.47216296  51.35176271 -000.47214167
112  51.35066717 -000.47190093  51.35052422 -000.47187371
112  51.34932584 -000.47164953  51.34903856 -000.47165153
112  51.34804788 -000.47174535  51.34800888 -000.47176421
112  51.34793148 -000.47180943  51.34790248 -000.47185543
112  51.34785065 -000.47193919  51.34782170 -000.47198866
112  51.34776287 -000.47214586  51.34773887 -000.47223386
112  51.34758538 -000.47265789  51.34756107 -000.47274369
111  51.34758883 -000.47312657
111  51.34754126 -000.47330173
112  51.34744831 -000.47274162  51.34748029 -000.47265276
112  51.34770050 -000.47204572  51.34772450 -000.47195772
112  51.34774992 -000.47191658  51.34777392 -000.47182858
112  51.34785588 -000.47171704  51.34789288 -000.47165804
112  51.34803475 -000.47159788  51.34807809 -000.47157695
112  51.34822192 -000.47157054  51.34828192 -000.47156854
114  51.34976694 -000.47152473  51.35006584 -000.47158914
110 2 0.25 0.0000 Taxiway
111  51.34860800 -000.47162200
111  51.34848111 -000.47163275
111  51.34934875 -000.46756232
113  51.34944436 -000.46759902
110 2 0.00 0.0000 Padock
111  51.35386467 -000.46387330
111  51.35380084 -000.46329726
111  51.35412288 -000.46319970
111  51.35417220 -000.46317183
111  51.35463640 -000.46352489
111  51.35425137 -000.46363309
111  51.35426127 -000.46431528
111  51.35401411 -000.46440923
111  51.35401651 -000.46443994
111  51.35360650 -000.46455128
111  51.35354176 -000.46463191
111  51.35354176 -000.46476628
111  51.35352498 -000.46488529
111  51.35350100 -000.46501967
111  51.35346024 -000.46512717
111  51.35331397 -000.46525002
111  51.35322766 -000.46529609
111  51.35222025 -000.46565845
111  51.35222709 -000.46557083
111  51.35237759 -000.46549416
113  51.35219972 -000.46430027
110 2 0.25 0.0000 MainEntrance
111  51.35064222 -000.46424044
111  51.35042978 -000.46430654
111  51.34981909 -000.46247585
111  51.34942130 -000.46078364
111  51.34966205 -000.46067470
111  51.35027801 -000.46079691
111  51.35081948 -000.46079468
111  51.35097850 -000.46134729
111  51.35139158 -000.46107425
111  51.35171583 -000.46217537
111  51.35186514 -000.46163465
111  51.35270860 -000.46144579
111  51.35280736 -000.46237434
111  51.35224579 -000.46253902
111  51.35232754 -000.46318404
111  51.35273587 -000.46308951
111  51.35275426 -000.46317027
111  51.35311131 -000.46308373
111  51.35315779 -000.46294167
111  51.35307979 -000.46229537
111  51.35325760 -000.46170388
111  51.35349845 -000.46186811
111  51.35332344 -000.46243626
111  51.35331211 -000.46262301
111  51.35334002 -000.46294238
111  51.35352269 -000.46297905
111  51.35366209 -000.46262174
111  51.35393445 -000.46280193
111  51.35407415 -000.46233648
111  51.35426249 -000.46254602
111  51.35429590 -000.46278729
111  51.35430561 -000.46295722
111  51.35430631 -000.46302619
111  51.35434843 -000.46308362
111  51.35534123 -000.46378018
111  51.35510247 -000.46388818
111  51.35417711 -000.46317114
111  51.35412000 -000.46320032
111  51.35398884 -000.46301702
111  51.35327813 -000.46318325
111  51.35237669 -000.46348756
111  51.35196852 -000.46359375
111  51.35080798 -000.46400218
111  51.35071111 -000.46410976
111  51.35062577 -000.46362668
111  51.35146826 -000.46321866
111  51.35152189 -000.46341386
111  51.35185269 -000.46311033
111  51.35181408 -000.46294920
111  51.35177550 -000.46297351
111  51.35173349 -000.46278971
111  51.35175467 -000.46278577
111  51.35151431 -000.46184599
111  51.35152670 -000.46183362
111  51.35142533 -000.46145815
111  51.35137706 -000.46149412
111  51.35130509 -000.46124567
111  51.35097525 -000.46149467
111  51.35085885 -000.46146327
111  51.35074623 -000.46095622
111  51.35073883 -000.46090790
111  51.35072504 -000.46086711
111  51.35002615 -000.46131289
111  51.35013395 -000.46170766
113  51.34997396 -000.46181914
110 2 0.25 0.0000 SaharaStraight
112  51.34954769 -000.46791258  51.34946738 -000.46781100
111  51.34943493 -000.46759650
111  51.34954596 -000.46761390
112  51.34974121 -000.46786090  51.34986998 -000.46784816
112  51.35351250 -000.46681698  51.35343060 -000.46684029
112  51.35374975 -000.46681609  51.35380618 -000.46683650
112  51.35391873 -000.46689675  51.35398062 -000.46693173
112  51.35413503 -000.46714936  51.35416415 -000.46719599
112  51.35427125 -000.46747192  51.35428581 -000.46755936
111  51.35429476 -000.46771189
111  51.35433347 -000.46776104
111  51.35417649 -000.46818758
112  51.35416752 -000.46765706  51.35415478 -000.46755214
112  51.35415656 -000.46751876  51.35414564 -000.46746338
112  51.35407379 -000.46728357  51.35403193 -000.46721362
112  51.35385265 -000.46704705  51.35377620 -000.46700333
112  51.35348226 -000.46699415  51.35339671 -000.46702912
114  51.34977344 -000.46801400  51.34970309 -000.46801783
110 1 0.25 0.0000 Road
112  51.34566200 -000.46670000  51.34568500 -000.46669000
111  51.34671700 -000.46624500
111  51.34672600 -000.46630100
112  51.34567400 -000.46675400  51.34565100 -000.46676400
112  51.34560600 -000.46679200  51.34558400 -000.46680700
112  51.34523500 -000.46705300  51.34521300 -000.46706800
112  51.34517400 -000.46711100  51.34515500 -000.46713400
112  51.34460300 -000.46782100  51.34458400 -000.46784400
112  51.34455200 -000.46790000  51.34453700 -000.46792900
112  51.34393700 -000.46907000  51.34392200 -000.46909900
112  51.34389800 -000.46916500  51.34388700 -000.46919900
111  51.34334200 -000.47094000
111  51.34331000 -000.47091400
112  51.34386700 -000.46913300  51.34387800 -000.46909900
112  51.34390600 -000.46903800  51.34392100 -000.46900900
112  51.34452700 -000.46785800  51.34454200 -000.46782900
112  51.34457800 -000.46777900  51.34459700 -000.46775600
112  51.34515500 -000.46706100  51.34517400 -000.46703800
112  51.34521600 -000.46700300  51.34523800 -000.46698800
114  51.34559400 -000.46673800  51.34561600 -000.46672300
110 2 0.25 0.0000 Road
112  51.35487270 -000.46627197  51.35486170 -000.46631697
111  51.35449701 -000.46763724
111  51.35439495 -000.46755894
112  51.35476093 -000.46624647  51.35477193 -000.46620147
112  51.35476407 -000.46610498  51.35477107 -000.46605798
112  51.35481634 -000.46537431  51.35482334 -000.46532731
112  51.35482366 -000.46517616  51.35482087 -000.46513497
112  51.35480609 -000.46496300  51.35482509 -000.46492600
112  51.35511828 -000.46453895  51.35511928 -000.46449095
112  51.35510247 -000.46388818  51.35510347 -000.46384018
112  51.35531600 -000.46376500  51.35532679 -000.46371048
111  51.35552448 -000.46340345
111  51.35563333 -000.46336862
112  51.35544853 -000.46393565  51.35539397 -000.46401645
112  51.35536410 -000.46440177  51.35536310 -000.46444977
112  51.35533427 -000.46457172  51.35531497 -000.46460996
112  51.35527551 -000.46472066  51.35523439 -000.46484886
112  51.35502001 -000.46526856  51.35500101 -000.46530556
112  51.35494366 -000.46548513  51.35493666 -000.46553213
114  51.35488146 -000.46610800  51.35487446 -000.46615500
110 2 0.25 0.0000 RailwayStraight
112  51.35582200 -000.46759100  51.35589409 -000.46739636
111  51.35612023 -000.46698979
111  51.35641964 -000.46721295
112  51.35615098 -000.46778800  51.35608598 -000.46799400
112  51.35501234 -000.47013195  51.35491534 -000.47030295
111  51.35358172 -000.47249897
111  51.35220941 -000.47458674
111  51.35059522 -000.47711886
111  51.35038616 -000.47679117
111  51.35193094 -000.47434915
111  51.35303963 -000.47263361
114  51.35462223 -000.46998764  51.35471923 -000.46981664
110 13 0.25 0.0000 River
112  51.34180436 -000.46571946  51.34172936 -000.46562446
112  51.34184336 -000.46547646  51.34191836 -000.46557146
112  51.34209836 -000.46558246  51.34219336 -000.46555846
112  51.34225036 -000.46554346  51.34234536 -000.46551946
112  51.34253036 -000.46557446  51.34262236 -000.46561946
112  51.34302236 -000.46581146  51.34311436 -000.46585646
112  51.34329736 -000.46580646  51.34338836 -000.46575846
112  51.34408536 -000.46539346  51.34417636 -000.46534546
112  51.34432836 -000.46547746  51.34439936 -000.46558146
112  51.34447836 -000.46570146  51.34454936 -000.46580546
112  51.34471719 -000.46592199  51.34481019 -000.46588499
112  51.34482457 -000.46579233  51.34491398 -000.46572090
112  51.34501988 -000.46547472  51.34507589 -000.46534972
112  51.34518664 -000.46511124  51.34524264 -000.46498624
112  51.34548556 -000.46501500  51.34558056 -000.46503400
112  51.34582598 -000.46521180  51.34591863 -000.46526095
112  51.34615356 -000.46562179  51.34621558 -000.46573192
111  51.34641534 -000.46603283
111  51.34630280 -000.46618124
112  51.34598684 -000.46566128  51.34590985 -000.46556828
112  51.34573376 -000.46535777  51.34564347 -000.46531615
112  51.34555121 -000.46527919  51.34545894 -000.46524222
112  51.34524833 -000.46531033  51.34513669 -000.46545589
112  51.34510947 -000.46564228  51.34505347 -000.46576728
112  51.34491778 -000.46596451  51.34482478 -000.46600151
112  51.34474889 -000.46611759  51.34465589 -000.46615459
112  51.34450289 -000.46601759  51.34443189 -000.46591359
112  51.34429236 -000.46573846  51.34422136 -000.46563446
112  51.34404936 -000.46565446  51.34395836 -000.46570246
112  51.34329836 -000.46604746  51.34320736 -000.46609546
112  51.34302336 -000.46605246  51.34293136 -000.46600746
112  51.34252036 -000.46580946  51.34242836 -000.46576446
112  51.34224036 -000.46577846  51.34214536 -000.46580246
114  51.34205936 -000.46582546  51.34196436 -000.46584946
110 13 0.25 0.0000 River
112  51.34702952 -000.46743340  51.34693914 -000.46725635
111  51.34629852 -000.46618810
111  51.34641320 -000.46603625
112  51.34717986 -000.46730889  51.34722686 -000.46736789
112  51.34761633 -000.46748794  51.34767633 -000.46749594
112  51.34848660 -000.46730708  51.34854660 -000.46728730
112  51.34873884 -000.46711047  51.34878584 -000.46705147
112  51.34921006 -000.46662364  51.34931295 -000.46660938
112  51.35122042 -000.46618212  51.35138063 -000.46608971
112  51.35334361 -000.46549009  51.35340261 -000.46547509
112  51.35386194 -000.46543698  51.35391994 -000.46546198
112  51.35475764 -000.46593712  51.35481564 -000.46596212
112  51.35493820 -000.46598494  51.35499720 -000.46599994
112  51.35602966 -000.46621129  51.35608866 -000.46622629
112  51.35627276 -000.46632192  51.35634176 -000.46635471
111  51.35689249 -000.46690549
111  51.35674925 -000.46730624
112  51.35612693 -000.46648994  51.35604219 -000.46640673
112  51.35593248 -000.46640672  51.35587348 -000.46639172
112  51.35492376 -000.46622333  51.35486476 -000.46620833
112  51.35470063 -000.46611707  51.35464263 -000.46609207
112  51.35376612 -000.46571820  51.35370812 -000.46569320
112  51.35329669 -000.46581606  51.35323769 -000.46583105
112  51.35073364 -000.46659407  51.35058382 -000.46665381
112  51.34915477 -000.46699291  51.34907983 -000.46713020
112  51.34872641 -000.46738474  51.34867941 -000.46744374
112  51.34833338 -000.46761097  51.34827338 -000.46760297
114  51.34752045 -000.46769894  51.34733465 -000.46771178
110 5 0.25 0.0000 RiverRoad
112  51.35305891 -000.46543962  51.35288783 -000.46548956
112  51.35209599 -000.46573947  51.35199522 -000.46575530
112  51.35085292 -000.46624784  51.35069124 -000.46628805
111  51.34914109 -000.46643513
111  51.34913409 -000.46636413
112  51.35082575 -000.46619027  51.35092384 -000.46617707
112  51.35220855 -000.46564269  51.35232567 -000.46562340
112  51.35322500 -000.46529525  51.35325075 -000.46528206
112  51.35331759 -000.46524696  51.35334053 -000.46522949
112  51.35345664 -000.46511595  51.35348164 -000.46507371
112  51.35350563 -000.46500595  51.35351363 -000.46495895
112  51.35352631 -000.46488701  51.35353431 -000.46484001
112  51.35354191 -000.46475577  51.35353291 -000.46470977
112  51.35354209 -000.46463093  51.35353309 -000.46458493
112  51.35358711 -000.46442714  51.35359057 -000.46442029
111  51.35359752 -000.46455088
111  51.35357897 -000.46461770
111  51.35360111 -000.46505220
112  51.35395109 -000.46508658  51.35393459 -000.46508432
112  51.35394800 -000.46516292  51.35394318 -000.46517634
112  51.35376129 -000.46516315  51.35372354 -000.46515871
112  51.35371044 -000.46515036  51.35368611 -000.46514228
112  51.35350418 -000.46517827  51.35345192 -000.46519799
114  51.35339655 -000.46526174  51.35333554 -000.46529827
130 Flatten
111  51.34856103 -000.47931795
111  51.34768647 -000.47972260
111  51.34659940 -000.47976658
111  51.34576370 -000.47948930
111  51.34456794 -000.47868916
111  51.34368109 -000.47739579
111  51.34309781 -000.47601871
111  51.34264327 -000.47400842
111  51.34250334 -000.47231593
111  51.34277868 -000.46990218
111  51.34320451 -000.46838636
111  51.34377534 -000.46723856
111  51.34463300 -000.46609900
111  51.34502383 -000.46379534
111  51.34778001 -000.46233199
111  51.34942130 -000.46078364
111  51.35064354 -000.46047513
111  51.35135551 -000.46047193
111  51.35220783 -000.45988711
111  51.35238378 -000.46042825
111  51.35318702 -000.45980486
111  51.35417489 -000.45957276
111  51.35492271 -000.45974913
111  51.35534266 -000.46003219
111  51.35591459 -000.46055068
111  51.35644546 -000.46144204
111  51.35696348 -000.46302627
111  51.35705139 -000.46480919
111  51.35691649 -000.46612162
111  51.35639662 -000.46749979
111  51.35558355 -000.46918657
111  51.35082980 -000.47691843
113  51.34952131 -000.47856146
14  51.34639776 -000.47382300  52.49 0 Brooklands Tower Viewpoint
19  51.34640895 -000.47387390 0 New Windsock 10
19  51.34428730 -000.47394784 0 Windsock
19  51.34714479 -000.46885273 0 Windsock
50 12235 TWR

1     98 1 0 X2WY Wisley
